FECHA_CORTE;UBIGEO;DEPARTAMENTO;PROVINCIA ;DISTRITO;ANIO;SEMESTRE;FECHA_DE_MATRICULA;ESCUELA;CURSOS;CREDITOS;EDAD
20230627;80909;CUSCO;LA CONVENCIÓN;VILCABAMBA;2023;2023-1;26012026;INGENIERÍA DE ALIMENTOS;7;22;18
20230627;80909;CUSCO;LA CONVENCIÓN;VILCABAMBA;2023;2023-1;27012026;INGENIERÍA DE ALIMENTOS;7;22;17
20230627;80207;CUSCO;ACOMAYO;SANGARARA;2023;2023-1;28012026;INGENIERÍA DE ALIMENTOS;5;20;23
20230627;80914;CUSCO;LA CONVENCIÓN;MEGANTONI;2023;2023-1;29012026;INGENIERÍA DE ALIMENTOS;7;22;17
20230627;80909;CUSCO;LA CONVENCIÓN;VILCABAMBA;2023;2023-1;30012026;INGENIERÍA DE ALIMENTOS;7;22;24
20230627;80901;CUSCO;LA CONVENCIÓN;SANTA ANA;2023;2023-1;31012026;INGENIERÍA DE ALIMENTOS;6;20;18
20230627;80901;CUSCO;LA CONVENCIÓN;SANTA ANA;2023;2023-1;1022026;INGENIERÍA DE ALIMENTOS;6;20;18
20230627;80901;CUSCO;LA CONVENCIÓN;SANTA ANA;2023;2023-1;2022026;INGENIERÍA DE ALIMENTOS;5;19;29
20230627;80914;CUSCO;LA CONVENCIÓN;MEGANTONI;2023;2023-1;3022026;INGENIERÍA DE ALIMENTOS;7;22;20
20230627;50101;AYACUCHO;HUAMANGA;AYACUCHO;2023;2023-1;4022026;INGENIERÍA DE ALIMENTOS;6;22;21
20230627;80908;CUSCO;LA CONVENCIÓN;SANTA TERESA;2023;2023-1;5022026;INGENIERÍA DE ALIMENTOS;6;20;20
20230627;80901;CUSCO;LA CONVENCIÓN;SANTA ANA;2023;2023-1;6022026;INGENIERÍA DE ALIMENTOS;6;22;20
20230627;80909;CUSCO;LA CONVENCIÓN;VILCABAMBA;2023;2023-1;7022026;INGENIERÍA DE ALIMENTOS;5;20;19
20230627;80901;CUSCO;LA CONVENCIÓN;SANTA ANA;2023;2023-1;8022026;INGENIERÍA DE ALIMENTOS;6;22;21
20230627;80901;CUSCO;LA CONVENCIÓN;SANTA ANA;2023;2023-1;9022026;INGENIERÍA DE ALIMENTOS;3;11;21
20230627;80902;CUSCO;LA CONVENCIÓN;ECHARATE;2023;2023-1;10022026;INGENIERÍA DE ALIMENTOS;5;20;19
20230627;80907;CUSCO;LA CONVENCIÓN;KIMBIRI;2023;2023-1;11022026;INGENIERÍA DE ALIMENTOS;3;12;22
20230627;80914;CUSCO;LA CONVENCIÓN;MEGANTONI;2023;2023-1;12022026;INGENIERÍA DE ALIMENTOS;7;22;19
20230627;80901;CUSCO;LA CONVENCIÓN;SANTA ANA;2023;2023-1;13022026;INGENIERÍA DE ALIMENTOS;5;20;22
20230627;80901;CUSCO;LA CONVENCIÓN;SANTA ANA;2023;2023-1;14022026;INGENIERÍA DE ALIMENTOS;7;22;17
20230627;80901;CUSCO;LA CONVENCIÓN;SANTA ANA;2023;2023-1;15022026;INGENIERÍA DE ALIMENTOS;5;18;21
20230627;80914;CUSCO;LA CONVENCIÓN;MEGANTONI;2023;2023-1;16022026;INGENIERÍA DE ALIMENTOS;6;22;30
20230627;80909;CUSCO;LA CONVENCIÓN;VILCABAMBA;2023;2023-1;17022026;INGENIERÍA DE ALIMENTOS;7;22;17
20230627;80906;CUSCO;LA CONVENCIÓN;QUELLOUNO;2023;2023-1;18022026;INGENIERÍA DE ALIMENTOS;5;20;18
20230627;80901;CUSCO;LA CONVENCIÓN;SANTA ANA;2023;2023-1;19022026;INGENIERÍA DE ALIMENTOS;7;22;17
20230627;80901;CUSCO;LA CONVENCIÓN;SANTA ANA;2023;2023-1;20022026;INGENIERÍA DE ALIMENTOS;6;20;22
20230627;80909;CUSCO;LA CONVENCIÓN;VILCABAMBA;2023;2023-1;21022026;INGENIERÍA DE ALIMENTOS;6;22;24
20230627;80901;CUSCO;LA CONVENCIÓN;SANTA ANA;2023;2023-1;22022026;INGENIERÍA DE ALIMENTOS;6;22;19
20230627;80902;CUSCO;LA CONVENCIÓN;ECHARATE;2023;2023-1;23022026;INGENIERÍA DE ALIMENTOS;6;22;20
20230627;80904;CUSCO;LA CONVENCIÓN;MARANURA;2023;2023-1;24022026;INGENIERÍA DE ALIMENTOS;6;22;25
20230627;80901;CUSCO;LA CONVENCIÓN;SANTA ANA;2023;2023-1;25022026;INGENIERÍA DE ALIMENTOS;4;12;18
20230627;80901;CUSCO;LA CONVENCIÓN;SANTA ANA;2023;2023-1;26022026;INGENIERÍA DE ALIMENTOS;6;22;22
20230627;80901;CUSCO;LA CONVENCIÓN;SANTA ANA;2023;2023-1;27022026;INGENIERÍA DE ALIMENTOS;4;11;19
20230627;80901;CUSCO;LA CONVENCIÓN;SANTA ANA;2023;2023-1;28022026;INGENIERÍA DE ALIMENTOS;5;20;21
20230627;80408;CUSCO;CALCA;YANATILE;2023;2023-1;1032026;INGENIERÍA DE ALIMENTOS;7;22;17
20230627;80901;CUSCO;LA CONVENCIÓN;SANTA ANA;2023;2023-1;2032026;INGENIERÍA DE ALIMENTOS;7;22;18
20230627;80901;CUSCO;LA CONVENCIÓN;SANTA ANA;2023;2023-1;3032026;INGENIERÍA DE ALIMENTOS;7;22;18
20230627;80904;CUSCO;LA CONVENCIÓN;MARANURA;2023;2023-1;4032026;INGENIERÍA DE ALIMENTOS;7;22;18
20230627;80901;CUSCO;LA CONVENCIÓN;SANTA ANA;2023;2023-1;5032026;INGENIERÍA DE ALIMENTOS;6;20;18
20230627;80901;CUSCO;LA CONVENCIÓN;SANTA ANA;2023;2023-1;6032026;INGENIERÍA DE ALIMENTOS;5;20;18
20230627;80909;CUSCO;LA CONVENCIÓN;VILCABAMBA;2023;2023-1;7032026;INGENIERÍA DE ALIMENTOS;3;11;23
20230627;80901;CUSCO;LA CONVENCIÓN;SANTA ANA;2023;2023-1;8032026;INGENIERÍA DE ALIMENTOS;5;20;18
20230627;80901;CUSCO;LA CONVENCIÓN;SANTA ANA;2023;2023-1;9032026;INGENIERÍA DE ALIMENTOS;6;22;21
20230627;80902;CUSCO;LA CONVENCIÓN;ECHARATE;2023;2023-1;10032026;INGENIERÍA DE ALIMENTOS;6;22;22
20230627;81106;CUSCO;PAUCARTAMBO;KOSÑIPATA;2023;2023-1;11032026;INGENIERÍA DE ALIMENTOS;7;21;19
20230627;50101;AYACUCHO;HUAMANGA;AYACUCHO;2023;2023-0;12032026;INGENIERÍA DE ALIMENTOS;1;4;22
20230627;80902;CUSCO;LA CONVENCIÓN;ECHARATE;2023;2023-0;13032026;INGENIERÍA DE ALIMENTOS;1;4;19
20230627;80909;CUSCO;LA CONVENCIÓN;VILCABAMBA;2023;2023-0;14032026;INGENIERÍA DE ALIMENTOS;1;4;21
20230627;80901;CUSCO;LA CONVENCIÓN;SANTA ANA;2023;2023-0;15032026;INGENIERÍA DE ALIMENTOS;1;4;25
20230627;80901;CUSCO;LA CONVENCIÓN;SANTA ANA;2023;2023-0;16032026;INGENIERÍA DE ALIMENTOS;1;4;23
20230627;80901;CUSCO;LA CONVENCIÓN;SANTA ANA;2023;2023-0;17032026;INGENIERÍA DE ALIMENTOS;1;4;19
20230627;80910;CUSCO;LA CONVENCIÓN;PICHARI;2023;2023-0;18032026;INGENIERÍA DE ALIMENTOS;1;4;22
20230627;80901;CUSCO;LA CONVENCIÓN;SANTA ANA;2023;2023-0;19032026;INGENIERÍA DE ALIMENTOS;1;4;23
20230627;80909;CUSCO;LA CONVENCIÓN;VILCABAMBA;2023;2023-0;20032026;INGENIERÍA DE ALIMENTOS;1;4;19
20230627;80901;CUSCO;LA CONVENCIÓN;SANTA ANA;2022;2022-2;21032026;INGENIERÍA DE ALIMENTOS;5;20;20
20230627;80901;CUSCO;LA CONVENCIÓN;SANTA ANA;2022;2022-2;22032026;INGENIERÍA DE ALIMENTOS;3;11;18
20230627;80902;CUSCO;LA CONVENCIÓN;ECHARATE;2022;2022-2;23032026;INGENIERÍA DE ALIMENTOS;5;20;21
20230627;80914;CUSCO;LA CONVENCIÓN;MEGANTONI;2022;2022-2;24032026;INGENIERÍA DE ALIMENTOS;5;14;23
20230627;80901;CUSCO;LA CONVENCIÓN;SANTA ANA;2022;2022-2;25032026;INGENIERÍA DE ALIMENTOS;6;17;24
20230627;80901;CUSCO;LA CONVENCIÓN;SANTA ANA;2022;2022-2;26032026;INGENIERÍA DE ALIMENTOS;7;22;19
20230627;80902;CUSCO;LA CONVENCIÓN;ECHARATE;2022;2022-2;27032026;INGENIERÍA DE ALIMENTOS;5;20;21
20230627;80901;CUSCO;LA CONVENCIÓN;SANTA ANA;2022;2022-2;28032026;INGENIERÍA DE ALIMENTOS;6;22;19
20230627;80910;CUSCO;LA CONVENCIÓN;PICHARI;2022;2022-2;29032026;INGENIERÍA DE ALIMENTOS;3;8;22
20230627;80905;CUSCO;LA CONVENCIÓN;OCOBAMBA;2022;2022-2;30032026;INGENIERÍA DE ALIMENTOS;2;8;21
20230627;80901;CUSCO;LA CONVENCIÓN;SANTA ANA;2022;2022-2;31032026;INGENIERÍA DE ALIMENTOS;3;12;20
20230627;80901;CUSCO;LA CONVENCIÓN;SANTA ANA;2022;2022-2;1042026;INGENIERÍA DE ALIMENTOS;7;22;19
20230627;50101;AYACUCHO;HUAMANGA;AYACUCHO;2022;2022-2;2042026;INGENIERÍA DE ALIMENTOS;6;22;21
20230627;80909;CUSCO;LA CONVENCIÓN;VILCABAMBA;2022;2022-2;3042026;INGENIERÍA DE ALIMENTOS;7;22;17
20230627;80902;CUSCO;LA CONVENCIÓN;ECHARATE;2022;2022-2;4042026;INGENIERÍA DE ALIMENTOS;5;14;19
20230627;80901;CUSCO;LA CONVENCIÓN;SANTA ANA;2022;2022-2;5042026;INGENIERÍA DE ALIMENTOS;5;20;18
20230627;80901;CUSCO;LA CONVENCIÓN;SANTA ANA;2022;2022-2;6042026;INGENIERÍA DE ALIMENTOS;5;20;18
20230627;80902;CUSCO;LA CONVENCIÓN;ECHARATE;2022;2022-2;7042026;INGENIERÍA DE ALIMENTOS;5;20;19
20230627;80914;CUSCO;LA CONVENCIÓN;MEGANTONI;2022;2022-2;8042026;INGENIERÍA DE ALIMENTOS;4;16;19
20230627;80909;CUSCO;LA CONVENCIÓN;VILCABAMBA;2022;2022-2;9042026;INGENIERÍA DE ALIMENTOS;6;22;27
20230627;80909;CUSCO;LA CONVENCIÓN;VILCABAMBA;2022;2022-2;10042026;INGENIERÍA DE ALIMENTOS;5;20;19
20230627;80902;CUSCO;LA CONVENCIÓN;ECHARATE;2022;2022-2;11042026;INGENIERÍA DE ALIMENTOS;5;20;19
20230627;80901;CUSCO;LA CONVENCIÓN;SANTA ANA;2022;2022-2;12042026;INGENIERÍA DE ALIMENTOS;6;18;19
20230627;80909;CUSCO;LA CONVENCIÓN;VILCABAMBA;2022;2022-2;13042026;INGENIERÍA DE ALIMENTOS;5;20;20
20230627;80901;CUSCO;LA CONVENCIÓN;SANTA ANA;2022;2022-2;14042026;INGENIERÍA DE ALIMENTOS;6;22;25
20230627;80901;CUSCO;LA CONVENCIÓN;SANTA ANA;2022;2022-2;15042026;INGENIERÍA DE ALIMENTOS;6;22;24
20230627;80901;CUSCO;LA CONVENCIÓN;SANTA ANA;2022;2022-2;16042026;INGENIERÍA DE ALIMENTOS;7;22;17
20230627;80901;CUSCO;LA CONVENCIÓN;SANTA ANA;2022;2022-2;17042026;INGENIERÍA DE ALIMENTOS;7;22;18
20230627;80901;CUSCO;LA CONVENCIÓN;SANTA ANA;2022;2022-2;18042026;INGENIERÍA DE ALIMENTOS;5;20;21
20230627;80908;CUSCO;LA CONVENCIÓN;SANTA TERESA;2022;2022-2;19042026;INGENIERÍA DE ALIMENTOS;5;20;19
20230627;80108;CUSCO;CUSCO;WANCHAQ;2022;2022-2;20042026;INGENIERÍA DE ALIMENTOS;5;20;18
20230627;80901;CUSCO;LA CONVENCIÓN;SANTA ANA;2022;2022-2;21042026;INGENIERÍA DE ALIMENTOS;2;8;23
20230627;80901;CUSCO;LA CONVENCIÓN;SANTA ANA;2022;2022-2;22042026;INGENIERÍA DE ALIMENTOS;5;20;22
20230627;80907;CUSCO;LA CONVENCIÓN;KIMBIRI;2022;2022-2;23042026;INGENIERÍA DE ALIMENTOS;3;9;18
20230627;80914;CUSCO;LA CONVENCIÓN;MEGANTONI;2022;2022-2;24042026;INGENIERÍA DE ALIMENTOS;7;22;17
20230627;80901;CUSCO;LA CONVENCIÓN;SANTA ANA;2022;2022-2;25042026;INGENIERÍA DE ALIMENTOS;5;18;22
20230627;80901;CUSCO;LA CONVENCIÓN;SANTA ANA;2022;2022-2;26042026;INGENIERÍA DE ALIMENTOS;4;15;19
20230627;80901;CUSCO;LA CONVENCIÓN;SANTA ANA;2022;2022-2;27042026;INGENIERÍA DE ALIMENTOS;5;20;18
20230627;80101;CUSCO;CUSCO;CUSCO;2022;2022-2;28042026;INGENIERÍA DE ALIMENTOS;6;24;24
20230627;80902;CUSCO;LA CONVENCIÓN;ECHARATE;2022;2022-2;29042026;INGENIERÍA DE ALIMENTOS;6;18;16
20230627;80914;CUSCO;LA CONVENCIÓN;MEGANTONI;2022;2022-2;30042026;INGENIERÍA DE ALIMENTOS;3;12;26
20230627;80901;CUSCO;LA CONVENCIÓN;SANTA ANA;2022;2022-2;1052026;INGENIERÍA DE ALIMENTOS;5;20;18
20230627;50503;AYACUCHO;LA MAR;AYNA;2022;2022-2;2052026;INGENIERÍA DE ALIMENTOS;4;16;22
20230627;80901;CUSCO;LA CONVENCIÓN;SANTA ANA;2022;2022-2;3052026;INGENIERÍA DE ALIMENTOS;7;22;17
20230627;80901;CUSCO;LA CONVENCIÓN;SANTA ANA;2022;2022-2;4052026;INGENIERÍA DE ALIMENTOS;2;8;20
20230627;80901;CUSCO;LA CONVENCIÓN;SANTA ANA;2022;2022-2;5052026;INGENIERÍA DE ALIMENTOS;7;22;18
20230627;80901;CUSCO;LA CONVENCIÓN;SANTA ANA;2022;2022-2;6052026;INGENIERÍA DE ALIMENTOS;3;11;26
20230627;80901;CUSCO;LA CONVENCIÓN;SANTA ANA;2022;2022-2;7052026;INGENIERÍA DE ALIMENTOS;3;11;19
20230627;81303;CUSCO;URUBAMBA;HUAYLLABAMBA;2022;2022-2;8052026;INGENIERÍA DE ALIMENTOS;6;22;23
20230627;80907;CUSCO;LA CONVENCIÓN;KIMBIRI;2022;2022-2;9052026;INGENIERÍA DE ALIMENTOS;2;8;22
20230627;80902;CUSCO;LA CONVENCIÓN;ECHARATE;2022;2022-2;10052026;INGENIERÍA DE ALIMENTOS;6;22;21
20230627;80909;CUSCO;LA CONVENCIÓN;VILCABAMBA;2022;2022-2;11052026;INGENIERÍA DE ALIMENTOS;4;11;16
20230627;80909;CUSCO;LA CONVENCIÓN;VILCABAMBA;2022;2022-2;12052026;INGENIERÍA DE ALIMENTOS;7;22;19
20230627;80901;CUSCO;LA CONVENCIÓN;SANTA ANA;2022;2022-2;13052026;INGENIERÍA DE ALIMENTOS;6;22;21
20230627;80910;CUSCO;LA CONVENCIÓN;PICHARI;2022;2022-2;14052026;INGENIERÍA DE ALIMENTOS;6;22;21
20230627;80906;CUSCO;LA CONVENCIÓN;QUELLOUNO;2022;2022-2;15052026;INGENIERÍA DE ALIMENTOS;5;18;19
20230627;80901;CUSCO;LA CONVENCIÓN;SANTA ANA;2022;2022-2;16052026;INGENIERÍA DE ALIMENTOS;7;22;17
20230627;80901;CUSCO;LA CONVENCIÓN;SANTA ANA;2022;2022-2;17052026;INGENIERÍA DE ALIMENTOS;3;11;32
20230627;80901;CUSCO;LA CONVENCIÓN;SANTA ANA;2022;2022-2;18052026;INGENIERÍA DE ALIMENTOS;5;20;22
20230627;80901;CUSCO;LA CONVENCIÓN;SANTA ANA;2022;2022-2;19052026;INGENIERÍA DE ALIMENTOS;4;13;17
20230627;80901;CUSCO;LA CONVENCIÓN;SANTA ANA;2022;2022-2;20052026;INGENIERÍA DE ALIMENTOS;3;11;19
20230627;80906;CUSCO;LA CONVENCIÓN;QUELLOUNO;2022;2022-2;21052026;INGENIERÍA DE ALIMENTOS;3;9;18
20230627;80902;CUSCO;LA CONVENCIÓN;ECHARATE;2022;2022-2;22052026;INGENIERÍA DE ALIMENTOS;7;22;17
20230627;80901;CUSCO;LA CONVENCIÓN;SANTA ANA;2022;2022-2;23052026;INGENIERÍA DE ALIMENTOS;7;22;18
20230627;80901;CUSCO;LA CONVENCIÓN;SANTA ANA;2022;2022-2;24052026;INGENIERÍA DE ALIMENTOS;5;20;23
20230627;210101;PUNO;PUNO ;PUNO;2022;2022-2;25052026;INGENIERÍA DE ALIMENTOS;5;20;21
20230627;40103;AREQUIPA;AREQUIPA;CAYMA;2022;2022-2;26052026;INGENIERÍA DE ALIMENTOS;7;22;22
20230627;80901;CUSCO;LA CONVENCIÓN;SANTA ANA;2022;2022-2;27052026;INGENIERÍA DE ALIMENTOS;5;20;19
20230627;80901;CUSCO;LA CONVENCIÓN;SANTA ANA;2022;2022-2;28052026;INGENIERÍA DE ALIMENTOS;7;22;19
20230627;80902;CUSCO;LA CONVENCIÓN;ECHARATE;2022;2022-2;29052026;INGENIERÍA DE ALIMENTOS;7;22;20
20230627;80901;CUSCO;LA CONVENCIÓN;SANTA ANA;2022;2022-2;30052026;INGENIERÍA DE ALIMENTOS;5;20;18
20230627;80901;CUSCO;LA CONVENCIÓN;SANTA ANA;2022;2022-2;31052026;INGENIERÍA DE ALIMENTOS;6;22;20
20230627;80901;CUSCO;LA CONVENCIÓN;SANTA ANA;2022;2022-2;1062026;INGENIERÍA DE ALIMENTOS;6;22;19
20230627;80901;CUSCO;LA CONVENCIÓN;SANTA ANA;2022;2022-2;2062026;INGENIERÍA DE ALIMENTOS;6;22;41
20230627;80914;CUSCO;LA CONVENCIÓN;MEGANTONI;2022;2022-2;3062026;INGENIERÍA DE ALIMENTOS;3;10;20
20230627;80901;CUSCO;LA CONVENCIÓN;SANTA ANA;2022;2022-2;4062026;INGENIERÍA DE ALIMENTOS;6;22;19
20230627;80901;CUSCO;LA CONVENCIÓN;SANTA ANA;2022;2022-2;5062026;INGENIERÍA DE ALIMENTOS;4;16;21
20230627;80904;CUSCO;LA CONVENCIÓN;MARANURA;2022;2022-2;6062026;INGENIERÍA DE ALIMENTOS;7;22;20
20230627;80909;CUSCO;LA CONVENCIÓN;VILCABAMBA;2022;2022-2;7062026;INGENIERÍA DE ALIMENTOS;7;22;17
20230627;80901;CUSCO;LA CONVENCIÓN;SANTA ANA;2022;2022-2;8062026;INGENIERÍA DE ALIMENTOS;5;19;21
20230627;80901;CUSCO;LA CONVENCIÓN;SANTA ANA;2022;2022-2;9062026;INGENIERÍA DE ALIMENTOS;5;20;21
20230627;80901;CUSCO;LA CONVENCIÓN;SANTA ANA;2022;2022-2;10062026;INGENIERÍA DE ALIMENTOS;5;20;18
20230627;80909;CUSCO;LA CONVENCIÓN;VILCABAMBA;2022;2022-2;11062026;INGENIERÍA DE ALIMENTOS;1;4;21
20230627;80909;CUSCO;LA CONVENCIÓN;VILCABAMBA;2022;2022-2;12062026;INGENIERÍA DE ALIMENTOS;4;16;24
20230627;80902;CUSCO;LA CONVENCIÓN;ECHARATE;2022;2022-2;13062026;INGENIERÍA DE ALIMENTOS;7;22;19
20230627;80901;CUSCO;LA CONVENCIÓN;SANTA ANA;2022;2022-2;14062026;INGENIERÍA DE ALIMENTOS;7;22;19
20230627;80909;CUSCO;LA CONVENCIÓN;VILCABAMBA;2022;2022-2;15062026;INGENIERÍA DE ALIMENTOS;5;20;29
20230627;80904;CUSCO;LA CONVENCIÓN;MARANURA;2022;2022-2;16062026;INGENIERÍA DE ALIMENTOS;5;20;20
20230627;80909;CUSCO;LA CONVENCIÓN;VILCABAMBA;2022;2022-2;17062026;INGENIERÍA DE ALIMENTOS;3;12;21
20230627;80207;CUSCO;ACOMAYO;SANGARARA;2022;2022-2;18062026;INGENIERÍA DE ALIMENTOS;2;8;22
20230627;80901;CUSCO;LA CONVENCIÓN;SANTA ANA;2022;2022-2;19062026;INGENIERÍA DE ALIMENTOS;7;22;18
20230627;80901;CUSCO;LA CONVENCIÓN;SANTA ANA;2022;2022-2;20062026;INGENIERÍA DE ALIMENTOS;7;22;17
20230627;80901;CUSCO;LA CONVENCIÓN;SANTA ANA;2022;2022-2;21062026;INGENIERÍA DE ALIMENTOS;4;16;29
20230627;50101;AYACUCHO;HUAMANGA;AYACUCHO;2022;2022-2;22062026;INGENIERÍA DE ALIMENTOS;3;11;21
20230627;80908;CUSCO;LA CONVENCIÓN;SANTA TERESA;2022;2022-2;23062026;INGENIERÍA DE ALIMENTOS;7;22;19
20230627;80901;CUSCO;LA CONVENCIÓN;SANTA ANA;2022;2022-2;24062026;INGENIERÍA DE ALIMENTOS;6;22;20
20230627;80909;CUSCO;LA CONVENCIÓN;VILCABAMBA;2022;2022-2;25062026;INGENIERÍA DE ALIMENTOS;5;20;18
20230627;80901;CUSCO;LA CONVENCIÓN;SANTA ANA;2022;2022-2;26062026;INGENIERÍA DE ALIMENTOS;6;22;20
20230627;80901;CUSCO;LA CONVENCIÓN;SANTA ANA;2022;2022-2;27062026;INGENIERÍA DE ALIMENTOS;5;19;21
20230627;80902;CUSCO;LA CONVENCIÓN;ECHARATE;2022;2022-2;28062026;INGENIERÍA DE ALIMENTOS;5;20;19
20230627;80907;CUSCO;LA CONVENCIÓN;KIMBIRI;2022;2022-2;29062026;INGENIERÍA DE ALIMENTOS;3;12;22
20230627;80901;CUSCO;LA CONVENCIÓN;SANTA ANA;2022;2022-2;30062026;INGENIERÍA DE ALIMENTOS;2;8;21
20230627;80901;CUSCO;LA CONVENCIÓN;SANTA ANA;2022;2022-2;1072026;INGENIERÍA DE ALIMENTOS;5;19;21
20230627;80914;CUSCO;LA CONVENCIÓN;MEGANTONI;2022;2022-2;2072026;INGENIERÍA DE ALIMENTOS;6;22;30
20230627;80906;CUSCO;LA CONVENCIÓN;QUELLOUNO;2022;2022-2;3072026;INGENIERÍA DE ALIMENTOS;5;20;17
20230627;80901;CUSCO;LA CONVENCIÓN;SANTA ANA;2022;2022-2;4072026;INGENIERÍA DE ALIMENTOS;7;22;21
20230627;80909;CUSCO;LA CONVENCIÓN;VILCABAMBA;2022;2022-2;5072026;INGENIERÍA DE ALIMENTOS;6;22;24
20230627;80901;CUSCO;LA CONVENCIÓN;SANTA ANA;2022;2022-2;6072026;INGENIERÍA DE ALIMENTOS;5;20;19
20230627;80902;CUSCO;LA CONVENCIÓN;ECHARATE;2022;2022-2;7072026;INGENIERÍA DE ALIMENTOS;5;20;19
20230627;80904;CUSCO;LA CONVENCIÓN;MARANURA;2022;2022-2;8072026;INGENIERÍA DE ALIMENTOS;3;11;24
20230627;80901;CUSCO;LA CONVENCIÓN;SANTA ANA;2022;2022-2;9072026;INGENIERÍA DE ALIMENTOS;4;16;21
20230627;80901;CUSCO;LA CONVENCIÓN;SANTA ANA;2022;2022-2;10072026;INGENIERÍA DE ALIMENTOS;2;8;19
20230627;80901;CUSCO;LA CONVENCIÓN;SANTA ANA;2022;2022-2;11072026;INGENIERÍA DE ALIMENTOS;4;16;22
20230627;80901;CUSCO;LA CONVENCIÓN;SANTA ANA;2022;2022-2;12072026;INGENIERÍA DE ALIMENTOS;4;16;20
20230627;80901;CUSCO;LA CONVENCIÓN;SANTA ANA;2022;2022-2;13072026;INGENIERÍA DE ALIMENTOS;1;4;19
20230627;80901;CUSCO;LA CONVENCIÓN;SANTA ANA;2022;2022-2;14072026;INGENIERÍA DE ALIMENTOS;7;22;18
20230627;80901;CUSCO;LA CONVENCIÓN;SANTA ANA;2022;2022-2;15072026;INGENIERÍA DE ALIMENTOS;4;16;18
20230627;80909;CUSCO;LA CONVENCIÓN;VILCABAMBA;2022;2022-2;16072026;INGENIERÍA DE ALIMENTOS;4;11;22
20230627;80901;CUSCO;LA CONVENCIÓN;SANTA ANA;2022;2022-2;17072026;INGENIERÍA DE ALIMENTOS;5;20;18
20230627;80901;CUSCO;LA CONVENCIÓN;SANTA ANA;2022;2022-2;18072026;INGENIERÍA DE ALIMENTOS;6;22;21
20230627;80902;CUSCO;LA CONVENCIÓN;ECHARATE;2022;2022-2;19072026;INGENIERÍA DE ALIMENTOS;6;22;21
20230627;81106;CUSCO;PAUCARTAMBO;KOSÑIPATA;2022;2022-2;20072026;INGENIERÍA DE ALIMENTOS;7;22;18
20230627;80901;CUSCO;LA CONVENCIÓN;SANTA ANA;2022;2022-1;21072026;INGENIERÍA DE ALIMENTOS;5;20;20
20230627;80901;CUSCO;LA CONVENCIÓN;SANTA ANA;2022;2022-1;22072026;INGENIERÍA DE ALIMENTOS;7;22;18
20230627;80902;CUSCO;LA CONVENCIÓN;ECHARATE;2022;2022-1;23072026;INGENIERÍA DE ALIMENTOS;5;20;21
20230627;80901;CUSCO;LA CONVENCIÓN;SANTA ANA;2022;2022-1;24072026;INGENIERÍA DE ALIMENTOS;7;22;19
20230627;80910;CUSCO;LA CONVENCIÓN;PICHARI;2022;2022-1;25072026;INGENIERÍA DE ALIMENTOS;5;20;21
20230627;80902;CUSCO;LA CONVENCIÓN;ECHARATE;2022;2022-1;26072026;INGENIERÍA DE ALIMENTOS;5;20;20
20230627;80901;CUSCO;LA CONVENCIÓN;SANTA ANA;2022;2022-1;27072026;INGENIERÍA DE ALIMENTOS;5;20;19
20230627;80910;CUSCO;LA CONVENCIÓN;PICHARI;2022;2022-1;28072026;INGENIERÍA DE ALIMENTOS;7;22;21
20230627;80905;CUSCO;LA CONVENCIÓN;OCOBAMBA;2022;2022-1;29072026;INGENIERÍA DE ALIMENTOS;3;11;20
20230627;80901;CUSCO;LA CONVENCIÓN;SANTA ANA;2022;2022-1;30072026;INGENIERÍA DE ALIMENTOS;5;20;20
20230627;80901;CUSCO;LA CONVENCIÓN;SANTA ANA;2022;2022-1;31072026;INGENIERÍA DE ALIMENTOS;7;22;19
20230627;50101;AYACUCHO;HUAMANGA;AYACUCHO;2022;2022-1;1082026;INGENIERÍA DE ALIMENTOS;5;18;21
20230627;80913;CUSCO;LA CONVENCIÓN;VILLA KINTIARINA;2022;2022-1;2082026;INGENIERÍA DE ALIMENTOS;7;22;23
20230627;80909;CUSCO;LA CONVENCIÓN;VILCABAMBA;2022;2022-1;3082026;INGENIERÍA DE ALIMENTOS;7;22;17
20230627;80914;CUSCO;LA CONVENCIÓN;MEGANTONI;2022;2022-1;4082026;INGENIERÍA DE ALIMENTOS;7;22;20
20230627;80902;CUSCO;LA CONVENCIÓN;ECHARATE;2022;2022-1;5082026;INGENIERÍA DE ALIMENTOS;7;22;19
20230627;80901;CUSCO;LA CONVENCIÓN;SANTA ANA;2022;2022-1;6082026;INGENIERÍA DE ALIMENTOS;5;20;17
20230627;80901;CUSCO;LA CONVENCIÓN;SANTA ANA;2022;2022-1;7082026;INGENIERÍA DE ALIMENTOS;5;20;18
20230627;80902;CUSCO;LA CONVENCIÓN;ECHARATE;2022;2022-1;8082026;INGENIERÍA DE ALIMENTOS;3;11;19
20230627;80914;CUSCO;LA CONVENCIÓN;MEGANTONI;2022;2022-1;9082026;INGENIERÍA DE ALIMENTOS;3;11;19
20230627;80909;CUSCO;LA CONVENCIÓN;VILCABAMBA;2022;2022-1;10082026;INGENIERÍA DE ALIMENTOS;6;22;27
20230627;80909;CUSCO;LA CONVENCIÓN;VILCABAMBA;2022;2022-1;11082026;INGENIERÍA DE ALIMENTOS;5;20;18
20230627;80902;CUSCO;LA CONVENCIÓN;ECHARATE;2022;2022-1;12082026;INGENIERÍA DE ALIMENTOS;5;20;18
